,recorded_naive,duration,genre
299,2021-10-31 12:54:57.358202535,2.268373068226784,COMMUNICATION
300,2021-10-31 12:54:57.851373068,4.255328198746869,TRAVEL_LOCAL
301,2021-10-31 13:04:24.325328198,2.0912334865209705,TOOLS
302,2021-10-31 13:04:25.175233487,5.42136612940732,TRAVEL_LOCAL
303,2021-10-31 13:09:49.533366129,22.899494850358288,SOCIAL
304,2021-10-31 13:17:29.783494850,7.646652082265849,COMMUNICATION
305,2021-10-31 13:24:25.703652082,13.693023876439018,NA
306,2021-10-31 13:58:14.416023876,17.373123718894867,NEWS_MAGAZINES
307,2021-10-31 14:04:34.885123719,6.165704143489906,COMMUNICATION
308,2021-10-31 14:26:46.584704143,8.863632143266818,VIDEOPLAYERS_EDITORS
309,2021-10-31 14:26:54.301632143,3.0788030846504055,SOCIAL
310,2021-10-31 14:26:49.524803085,8.615379312946407,NA
311,2021-10-31 14:26:57.145379313,7.302428990353971,NEWS_MAGAZINES
312,2021-10-31 15:03:47.894428990,2.2052073096278972,NEWS_MAGAZINES
313,2021-10-31 15:03:49.799207310,5.596852778307509,COMMUNICATION
314,2021-10-31 15:14:18.264852778,1.4638618761706566,NA
315,2021-10-31 15:14:19.138861876,426.7343209443637,COMMUNICATION
316,2021-10-31 17:30:04.509320944,6.47351209730911,NA
317,2021-10-31 17:30:10.247512097,6.421684267408368,COMMUNICATION
318,2021-10-31 17:41:37.448684267,7.823874448360829,NEWS_MAGAZINES
319,2021-10-31 17:41:43.872874448,4.227379975774434,NA
320,2021-10-31 18:06:18.573379976,3.086144662142112,SOCIAL
321,2021-10-31 18:06:21.439144662,58.9533369832899,SOCIAL
322,2021-10-31 18:07:18.320336983,37.35069577521886,SOCIAL
323,2021-10-31 18:22:19.767695775,1.6916414967237843,COMMUNICATION
324,2021-10-31 18:22:21.116641497,2.3409010233975724,SOCIAL
325,2021-10-31 18:22:22.771901023,61.58121283674774,COMMUNICATION
326,2021-10-31 18:39:38.173212837,3.7478087492851397,NA
327,2021-10-31 18:39:40.358808749,65.9104304043226,NA
328,2021-10-31 19:04:49.792430404,2.849188797937619,TRAVEL_LOCAL
329,2021-10-31 19:04:49.770188798,5.780128499770079,MUSIC_AUDIO
330,2021-10-31 19:04:54.732128500,6.565946851523238,COMMUNICATION
331,2021-10-31 19:04:58.556946852,2.4761370725993244,MUSIC_AUDIO
332,2021-10-31 19:05:00.483137073,6.727227996102022,TOOLS
333,2021-10-31 19:05:06.765227996,64.42739745823106,VIDEOPLAYERS_EDITORS
334,2021-10-31 19:07:15.582397458,9.386767138522671,NA
335,2021-10-31 19:37:52.944767139,1.6465243973849801,COMMUNICATION
336,2021-10-31 19:37:54.223524397,7.594432436289946,SOCIAL
337,2021-10-31 19:38:01.241432436,1.3163606366102394,MUSIC_AUDIO
338,2021-10-31 19:38:01.971360637,6.58428351999273,COMMUNICATION
339,2021-10-31 19:38:08.267283520,2.5720905530630658,COMMUNICATION
340,2021-10-31 19:38:15.191090553,13.668029111666439,MUSIC_AUDIO
341,2021-10-31 19:43:57.598029112,1.2904355544943127,BOOKS_REFERENCE
342,2021-10-31 19:43:58.254435554,2.312633854635035,NA
343,2021-10-31 20:16:41.282633855,2.6285203733185236,NA
344,2021-10-31 20:16:43.107520373,27.515778778741584,TOOLS
345,2021-10-31 20:19:39.188778779,6.168931157382675,COMMUNICATION
346,2021-10-31 20:19:42.878931157,2.109537097507525,NA
347,2021-10-31 20:23:48.485537098,3.988912362017832,VIDEOPLAYERS_EDITORS
348,2021-10-31 20:23:52.377912362,11.572807453104957,NA
349,2021-10-31 20:34:00.838807453,14.206254633754115,COMMUNICATION
350,2021-10-31 20:39:22.371254634,8.265119466780384,MUSIC_AUDIO
351,2021-10-31 20:44:26.308119467,7.347859359633382,COMMUNICATION
352,2021-10-31 20:48:55.190859360,5.551392610777408,NA
353,2021-10-31 20:54:00.203392611,2.930633635338543,COMMUNICATION
354,2021-10-31 21:44:48.489633635,1.481488596076804,NA
355,2021-10-31 21:44:48.051488596,2.3143921986551215,NA
356,2021-10-31 21:44:49.899392199,5.471357351449551,NEWS_MAGAZINES
357,2021-10-31 21:44:54.059357351,8.00634557172934,TRAVEL_LOCAL
358,2021-10-31 22:13:26.923345572,1.5737703800824554,SOCIAL
359,2021-10-31 22:13:23.492770380,9.072675939675797,NA
360,2021-10-31 22:13:32.020675940,7.784801519307834,COMMUNICATION
361,2021-10-31 22:38:47.548801519,25.802810241173635,BOOKS_REFERENCE
362,2021-10-31 23:15:09.678810241,1.4880810223701522,COMMUNICATION
363,2021-10-31 23:15:09.962081022,7.555211829083039,COMMUNICATION
364,2021-10-31 23:18:15.519211829,12.105989078310097,TOOLS
365,2021-10-31 23:55:16.121989078,3.8196609995615427,SOCIAL
366,2021-10-31 23:55:12.825661000,1.1801188341203552,NA
367,2021-11-01 00:14:23.510118834,1.742020570137763,NA
368,2021-11-01 00:14:25.095020570,5.300120695062463,NA
369,2021-11-01 08:19:12.122120695,2.55920462257017,NA
370,2021-11-01 08:19:14.396204623,11.927265940600112,NA
371,2021-11-01 08:19:24.837265941,23.52992315316045,NA
372,2021-11-01 08:27:41.004923153,1.8907895808500919,SOCIAL
373,2021-11-01 08:27:42.368789581,6.064244184189118,COMMUNICATION
374,2021-11-01 08:32:48.189244183,54.68197832335409,SHOPPING
375,2021-11-01 09:20:19.252978323,7.587509817646913,TOOLS
376,2021-11-01 09:24:23.066509818,11.354439635979514,NA
377,2021-11-01 09:44:25.806439636,1.8838228578768084,TOOLS
378,2021-11-01 09:54:24.703822858,7.826446908373441,NA
379,2021-11-01 10:22:45.998446908,2.0568060541644932,SOCIAL
380,2021-11-01 10:22:44.238806054,4.458206491940143,NEWS_MAGAZINES
381,2021-11-01 11:19:38.668206492,1.5178123907734058,TRAVEL_LOCAL
382,2021-11-01 11:19:39.738812391,12.368364694289161,COMMUNICATION
383,2021-11-01 11:56:05.022364694,2.3805395959017046,NEWS_MAGAZINES
384,2021-11-01 11:56:07.044539596,4.595622624918142,NA
385,2021-11-01 12:04:41.325622625,2.8854695231714,COMMUNICATION
386,2021-11-01 12:04:43.621469523,5.534228872866596,TOOLS
387,2021-11-01 12:18:43.054228873,1.5425640196827413,MUSIC_AUDIO
388,2021-11-01 12:18:44.066564020,2.541352247991884,COMMUNICATION
389,2021-11-01 13:45:23.430352248,2.393628785761292,COMMUNICATION
390,2021-11-01 13:47:08.555628786,1.4764435971950642,SOCIAL
391,2021-11-01 13:47:08.645443597,4.678149911851687,SOCIAL
392,2021-11-01 14:19:00.210149912,2.3046620132844997,NA
393,2021-11-01 14:19:01.848662013,7.528197503396084,COMMUNICATION
394,2021-11-01 15:05:40.841197503,2.8475110848432665,COMMUNICATION
395,2021-11-01 15:05:43.171511085,4.481955617171858,MUSIC_AUDIO
396,2021-11-01 15:19:42.151955617,3.627713203510022,MUSIC_AUDIO
397,2021-11-01 15:19:41.901713204,26.94724119173655,TOOLS
398,2021-11-01 15:24:26.684241192,12.946815041313146,PRODUCTIVITY
399,2021-11-01 16:42:08.936815041,2.475346381332575,SOCIAL
400,2021-11-01 16:42:10.472346381,8.054609159475229,SOCIAL
